epoch,step,test/loss,test/ndcg@10,test/ndcg@5,test/recall@10,test/recall@5,train/loss_epoch,train/loss_step,val/loss,val/ndcg@10,val/ndcg@5,val/recall@10,val/recall@5
0,99,,,,,,,22.193349838256836,,,,,
0,199,,,,,,,20.472492218017578,,,,,
0,299,,,,,,,19.47824478149414,,,,,
0,399,,,,,,,18.283676147460938,,,,,
0,499,,,,,,,13.980025291442871,,,,,
0,599,,,,,,,14.397805213928223,,,,,
0,699,,,,,,,16.48550033569336,,,,,
0,799,,,,,,,15.468851089477539,,,,,
0,899,,,,,,,14.351479530334473,,,,,
0,999,,,,,,,13.643540382385254,,,,,
0,999,,,,,,,,14.620412826538086,0.005913110915571451,0.004741554148495197,0.011562500149011612,0.0078125
0,1099,,,,,,,13.296552658081055,,,,,
0,1199,,,,,,,12.261631965637207,,,,,
0,1299,,,,,,,10.19050121307373,,,,,
0,1399,,,,,,,14.76132583618164,,,,,
0,1499,,,,,,,13.39913558959961,,,,,
0,1599,,,,,,,12.448471069335938,,,,,
0,1699,,,,,,,9.066001892089844,,,,,
0,1799,,,,,,,9.328577995300293,,,,,
0,1899,,,,,,,11.74876594543457,,,,,
0,1999,,,,,,,8.945413589477539,,,,,
0,1999,,,,,,,,12.585095405578613,0.010763636790215969,0.009247276932001114,0.020625000819563866,0.015937499701976776
0,2099,,,,,,,12.623891830444336,,,,,
0,2199,,,,,,,12.123437881469727,,,,,
0,2299,,,,,,,11.223773002624512,,,,,
0,2399,,,,,,,10.753034591674805,,,,,
0,2499,,,,,,,9.566854476928711,,,,,
0,2599,,,,,,,9.689992904663086,,,,,
0,2699,,,,,,,8.493643760681152,,,,,
0,2799,,,,,,,11.399260520935059,,,,,
0,2899,,,,,,,11.500886917114258,,,,,
0,2999,,,,,,,10.625518798828125,,,,,
0,2999,,,,,,,,11.027081489562988,0.018666470423340797,0.012720304541289806,0.03968749940395355,0.021250000223517418
0,3099,,,,,,,7.521860599517822,,,,,
0,3199,,,,,,,9.018027305603027,,,,,
0,3299,,,,,,,8.907928466796875,,,,,
0,3399,,,,,,,7.350420951843262,,,,,
0,3499,,,,,,,11.291388511657715,,,,,
0,3599,,,,,,,10.824963569641113,,,,,
0,3699,,,,,,,10.13061809539795,,,,,
0,3799,,,,,,,8.687248229980469,,,,,
0,3899,,,,,,,7.863070964813232,,,,,
0,3999,,,,,,,8.1402006149292,,,,,
0,3999,,,,,,,,10.236993789672852,0.02034662291407585,0.01461012102663517,0.04218750074505806,0.024062499403953552
0,4099,,,,,,,7.60224723815918,,,,,
0,4199,,,,,,,10.650409698486328,,,,,
0,4299,,,,,,,10.520329475402832,,,,,
0,4399,,,,,,,9.361730575561523,,,,,
0,4499,,,,,,,9.826953887939453,,,,,
0,4599,,,,,,,9.77251148223877,,,,,
0,4699,,,,,,,6.60852575302124,,,,,
0,4799,,,,,,,7.075684547424316,,,,,
