epoch,step,test/loss,test/ndcg@10,test/ndcg@5,test/recall@10,test/recall@5,train/loss_epoch,train/loss_step,val/loss,val/ndcg@10,val/ndcg@5,val/recall@10,val/recall@5
0,99,,,,,,,22.211172103881836,,,,,
0,199,,,,,,,20.815980911254883,,,,,
0,299,,,,,,,18.676918029785156,,,,,
0,399,,,,,,,18.389617919921875,,,,,
0,499,,,,,,,14.273128509521484,,,,,
0,599,,,,,,,14.777297973632812,,,,,
0,699,,,,,,,17.015899658203125,,,,,
0,799,,,,,,,15.508989334106445,,,,,
0,899,,,,,,,14.744404792785645,,,,,
0,999,,,,,,,13.627071380615234,,,,,
0,999,,,,,,,,14.7283353805542,0.007429399061948061,0.005535208620131016,0.014375000260770321,0.008437500335276127
0,1099,,,,,,,13.550955772399902,,,,,
0,1199,,,,,,,12.204318046569824,,,,,
0,1299,,,,,,,10.085866928100586,,,,,
0,1399,,,,,,,14.233601570129395,,,,,
0,1499,,,,,,,14.21191692352295,,,,,
0,1599,,,,,,,12.165974617004395,,,,,
0,1699,,,,,,,9.610858917236328,,,,,
0,1799,,,,,,,9.691494941711426,,,,,
0,1899,,,,,,,11.965087890625,,,,,
0,1999,,,,,,,9.335738182067871,,,,,
0,1999,,,,,,,,12.659367561340332,0.010003714822232723,0.006971985567361116,0.02031249925494194,0.011250000447034836
0,2099,,,,,,,12.800518989562988,,,,,
0,2199,,,,,,,12.39897632598877,,,,,
0,2299,,,,,,,11.60429859161377,,,,,
0,2399,,,,,,,11.096504211425781,,,,,
0,2499,,,,,,,9.777634620666504,,,,,
0,2599,,,,,,,9.670533180236816,,,,,
0,2699,,,,,,,8.037092208862305,,,,,
0,2799,,,,,,,11.361297607421875,,,,,
0,2899,,,,,,,12.072816848754883,,,,,
0,2999,,,,,,,10.386309623718262,,,,,
0,2999,,,,,,,,11.124881744384766,0.018982410430908203,0.015394517220556736,0.03500000014901161,0.023749999701976776
0,3099,,,,,,,7.598036766052246,,,,,
0,3199,,,,,,,9.466854095458984,,,,,
0,3299,,,,,,,8.921483993530273,,,,,
0,3399,,,,,,,7.713686943054199,,,,,
0,3499,,,,,,,11.178168296813965,,,,,
0,3599,,,,,,,11.39230728149414,,,,,
0,3699,,,,,,,10.17563533782959,,,,,
0,3799,,,,,,,8.648396492004395,,,,,
0,3899,,,,,,,7.8533244132995605,,,,,
0,3999,,,,,,,8.723260879516602,,,,,
0,3999,,,,,,,,10.31826400756836,0.020765993744134903,0.01612929441034794,0.03812500089406967,0.023749999701976776
0,4099,,,,,,,7.457584381103516,,,,,
0,4199,,,,,,,10.670676231384277,,,,,
0,4299,,,,,,,10.58208179473877,,,,,
0,4399,,,,,,,9.922698974609375,,,,,
0,4499,,,,,,,9.999969482421875,,,,,
0,4599,,,,,,,9.647651672363281,,,,,
0,4699,,,,,,,6.952354907989502,,,,,
0,4799,,,,,,,6.876043319702148,,,,,
0,4899,,,,,,,10.208580017089844,,,,,
0,4999,,,,,,,10.065324783325195,,,,,
0,4999,,,,,,,,9.721894264221191,0.028422154486179352,0.02249576523900032,0.051874998956918716,0.03375000134110451
0,5099,,,,,,,9.435245513916016,,,,,
0,5199,,,,,,,9.20472526550293,,,,,
0,5299,,,,,,,8.17802906036377,,,,,
0,5399,,,,,,,7.06048583984375,,,,,
0,5499,,,,,,,6.292272567749023,,,,,
0,5599,,,,,,,9.946557998657227,,,,,
0,5699,,,,,,,10.744175910949707,,,,,
0,5799,,,,,,,9.651134490966797,,,,,
