step,train/loss_epoch,train/loss_step
99,,20.157804489135746
199,,18.821685791015625
299,,16.508460998535156
399,,16.354618072509766
499,,11.578585624694824
599,,13.225814819335938
699,,16.016799926757812
799,,13.787437438964844
899,,14.174333572387695
999,,12.838824272155762
1099,,12.384851455688477
1199,,10.973033905029297
1299,,9.752904891967772
1399,,13.546911239624023
1499,,12.560912132263184
1599,,11.437156677246094
1699,,9.15607738494873
1799,,9.613396644592283
1899,,11.151551246643066
1999,,8.878105163574219
2099,,11.93659496307373
2199,,11.408117294311523
2299,,10.89753532409668
2399,,10.569071769714355
2499,,9.619077682495115
2599,,9.337322235107422
2699,,8.229606628417969
2799,,11.381126403808594
2899,,10.916979789733888
2999,,10.865251541137695
3099,,7.82087516784668
3199,,8.392227172851562
3299,,8.984469413757324
3399,,7.802098274230957
3499,,10.733380317687988
3599,,10.564220428466797
3699,,9.94023609161377
3799,,8.435623168945312
3899,,8.617090225219727
3999,,8.617483139038086
4099,,7.516487121582031
4199,,10.501839637756348
4299,,10.022249221801758
4399,,9.184334754943848
4499,,9.900605201721191
4599,,9.395358085632324
4699,,7.510693550109863
4799,,7.16523027420044
4899,,10.254575729370115
4999,,10.022741317749023
5099,,9.668744087219238
5199,,9.306171417236328
5299,,8.09764289855957
5399,,7.175467014312744
5499,,6.7772135734558105
5599,,9.557843208312988
5699,,9.896470069885254
5799,,9.302457809448242
5899,,8.635004997253418
5999,,8.54859447479248
6099,,7.22733211517334
6199,,6.048177719116211
6299,,9.976325035095217
6399,,9.402944564819336
6499,,9.556294441223145
6599,,8.935649871826172
6699,,8.474103927612305
6799,,7.933074951171875
6899,,5.862219333648682
6999,,9.447577476501465
7099,,9.529277801513672
7199,,6.997535705566406
7299,,8.702803611755371
7399,,6.262247562408447
7499,,7.297349452972412
7599,,6.054233551025391
7699,,9.01353931427002
7799,,9.28420066833496
7899,,8.639771461486816
7999,,9.099699020385742
8099,,7.1638360023498535
8199,,7.761930465698242
8299,,9.75884246826172
8399,,9.63003921508789
8499,,9.317825317382812
8599,,8.733817100524902
8699,,8.53476619720459
8799,,8.233072280883789
8899,,7.142205715179443
8999,,10.031733512878418
9099,,9.547948837280272
9199,,8.750551223754883
9299,,6.887310981750488
9399,,6.967891216278076
9499,,8.545445442199707
9599,,6.942150592803955
9699,,9.727997779846191
9799,,9.540154457092283
9899,,8.847564697265625
9999,,9.036189079284668
10099,,7.465099811553955
10199,,7.624012470245361
10299,,7.160460472106934
10399,,9.369807243347168
10499,,9.009404182434082
10599,,8.743322372436523
10699,,6.579356670379639
10799,,7.55523681640625
10899,,7.622760772705078
10999,,6.593868255615234
11099,,9.486254692077637
11199,,9.016279220581056
11299,,8.805160522460938
11399,,7.316324234008789
11499,,7.357025146484375
11599,,7.211917877197266
11699,,6.576140403747559
11799,,9.85337257385254
11899,,9.145609855651855
11999,,8.225239753723145
12099,,8.774199485778809
12199,,8.452399253845215
12299,,6.267733097076416
12399,,6.374017238616943
12499,,9.103238105773926
12599,,9.174283027648926
12699,,8.155315399169922
12799,,8.387686729431152
12899,,7.108096599578857
12999,,6.536021709442139
13099,,5.854864120483398
13199,,9.035898208618164
13299,,9.437949180603027
13399,,8.803448677062988
13499,,8.274797439575195
13599,,7.985489368438721
13699,,5.694332599639893
13799,,5.727440357208252
13899,,8.967536926269531
13999,,8.935144424438477
14099,,8.672974586486816
14199,,8.690914154052734
14299,,8.313352584838867
14399,,7.161389827728272
14499,,5.076542854309082
14599,,8.778366088867188
14699,,8.766678810119629
14799,,6.148926734924316
14899,,8.364070892333984
14999,,5.6605658531188965
15099,,6.5512542724609375
15199,,5.794774532318115
15299,,8.623000144958496
15399,,9.290454864501951
15499,,9.013757705688477
15599,,8.59681224822998
15699,,7.062228202819824
15799,,7.829262256622314
15899,,9.20339012145996
15999,,8.997102737426758
16099,,8.608587265014648
16199,,8.07889175415039
16299,,6.82074785232544
16399,,7.796448707580566
16499,,6.801154613494873
16599,,9.748856544494627
16699,,9.185539245605469
16799,,8.545974731445312
16899,,7.048892498016357
16999,,5.963367938995361
17099,,8.066327095031738
17199,,6.60769510269165
17299,,9.396728515625
17399,,8.989510536193848
17499,,8.364729881286621
17599,,8.148674964904785
17699,,7.342089653015137
17799,,7.736486911773682
17899,,6.161649227142334
17999,,8.652835845947266
18099,,8.9076566696167
18199,,8.675209999084473
18299,,6.067880153656006
18399,,7.031589031219482
18499,,6.85951042175293
18599,,6.107326030731201
18699,,8.958745002746582
18799,,8.781497955322266
18899,,8.400507926940918
18999,,7.602039337158203
19099,,7.367084503173828
19199,,6.781214714050293
19299,,6.321249485015869
19399,,8.900873184204102
19499,,8.628183364868164
19599,,8.007965087890625
19699,,8.284035682678223
19799,,8.684050559997559
19899,,5.645658493041992
19999,,6.12077522277832
20099,,8.92844009399414
20199,,9.039663314819336
20299,,7.8253350257873535
20399,,7.713104248046875
20499,,6.810661315917969
20599,,6.531073570251465
20699,,5.571902275085449
20799,,8.697953224182129
20899,,8.452080726623535
20999,,8.058440208435059
21099,,7.709388256072998
21199,,7.930354118347168
21299,,5.1775407791137695
21399,,5.4597883224487305
21499,,8.451251983642578
21599,,8.932750701904297
21699,,8.242805480957031
21799,,8.537524223327637
21899,,7.442109107971191
21999,,6.278822422027588
22099,,4.688724994659424
22199,,8.304950714111328
22299,,8.252902030944824
22399,,6.303616523742676
22499,,7.879206657409668
22599,,5.628705978393555
22699,,6.030044078826904
22799,,5.9713134765625
22899,,8.487115859985352
22999,,8.036266326904297
23099,,7.461147785186768
23199,,7.96389627456665
23299,,6.906787872314453
23399,,7.322060585021973
23499,,8.911032676696777
23599,,8.4794921875
23699,,8.177180290222168
23799,,8.005927085876465
23899,,6.354858875274658
23999,,7.709275722503662
24099,,6.0421342849731445
24199,,9.307461738586426
24299,,8.703661918640137
24399,,8.187106132507324
24499,,6.620514869689941
24599,,5.741926670074463
24699,,7.714583396911621
24799,,6.008968830108643
24899,,8.958566665649414
24999,,8.466075897216797
25099,,8.185449600219727
25199,,7.91881799697876
25299,,7.174427032470703
25399,,6.645556449890137
25499,,6.141010284423828
25599,,8.799477577209473
25699,,8.655529975891113
25799,,8.16445255279541
25899,,5.747348308563232
25999,8.473004341125488,
25999,,6.757049560546875
