step,train/loss_epoch,train/loss_step
99,,22.19334983825684
199,,20.472492218017575
299,,19.47824478149414
399,,18.283676147460938
499,,13.980025291442873
599,,14.397805213928224
699,,16.48550033569336
799,,15.46885108947754
899,,14.351479530334473
999,,13.643540382385254
1099,,13.296552658081056
1199,,12.261631965637209
1299,,10.19050121307373
1399,,14.76132583618164
1499,,13.39913558959961
1599,,12.448471069335938
1699,,9.066001892089844
1799,,9.328577995300291
1899,,11.74876594543457
1999,,8.945413589477539
2099,,12.623891830444336
2199,,12.123437881469728
2299,,11.223773002624512
2399,,10.753034591674805
2499,,9.566854476928713
2599,,9.689992904663086
2699,,8.493643760681152
2799,,11.39926052093506
2899,,11.500886917114258
2999,,10.625518798828123
3099,,7.521860599517822
3199,,9.018027305603027
3299,,8.907928466796875
3399,,7.350420951843262
3499,,11.291388511657717
3599,,10.824963569641112
3699,,10.13061809539795
3799,,8.687248229980469
3899,,7.863070964813232
3999,,8.1402006149292
4099,,7.60224723815918
4199,,10.650409698486328
4299,,10.520329475402832
4399,,9.361730575561523
4499,,9.826953887939451
4599,,9.77251148223877
4699,,6.60852575302124
4799,,7.075684547424316
4899,,11.156067848205566
4999,,10.046342849731444
5099,,9.55129337310791
5199,,9.647231101989746
5299,,8.508499145507812
5399,,7.375465393066406
5499,,6.3001627922058105
5599,,9.727897644042969
5699,,10.447135925292969
5799,,9.443737983703612
5899,,8.83945083618164
5999,,8.958233833312988
6099,,7.026706218719482
6199,,6.150951862335205
6299,,9.967357635498049
6399,,9.776558876037598
6499,,9.313308715820312
6599,,9.777965545654297
6699,,8.81254768371582
6799,,7.776129245758057
6899,,5.617081642150879
6999,,9.57654094696045
7099,,9.44097137451172
7199,,7.143484115600586
7299,,9.051703453063965
7399,,6.25124454498291
7499,,6.739298343658447
7599,,5.538339138031006
7699,,9.515861511230469
7799,,9.43214988708496
7899,,9.448413848876951
7999,,9.47577667236328
8099,,7.222248077392578
8199,,7.858047485351562
8299,,10.371891021728516
8399,,9.38233757019043
8499,,9.541241645812988
8599,,8.814512252807617
8699,,7.757009029388428
8799,,8.427675247192383
8899,,6.829726219177246
8999,,10.115017890930176
9099,,9.804998397827148
9199,,8.856145858764648
9299,,7.224226474761963
9399,,6.983531951904297
9499,,8.833816528320312
9599,,6.829205513000488
9699,,10.165650367736816
9799,,9.731803894042969
9899,,9.08862018585205
9999,,8.70290470123291
10099,,7.294039249420166
10199,,8.093175888061523
10299,,6.63576078414917
10399,,9.545135498046877
10499,,9.39393424987793
10599,,9.260231018066406
10699,,6.260912895202637
10799,,7.850437641143799
10899,,7.76801061630249
10999,,6.127309799194336
11099,,10.034610748291016
11199,,9.528023719787598
11299,,9.237689018249512
11399,,7.359825611114502
11499,,7.283762454986572
11599,,6.798518657684326
11699,,6.679894924163818
11799,,9.47563362121582
11899,,9.147778511047363
11999,,8.42591381072998
12099,,9.065367698669434
12199,,8.01223373413086
12299,,6.024094581604004
12399,,6.059891700744629
12499,,9.27096176147461
12599,,9.260577201843262
12699,,7.829166889190674
12799,,8.455670356750488
12899,,6.950531482696533
12999,,6.278398513793945
13099,,5.606721878051758
13199,,8.93600082397461
13299,,9.353731155395508
13399,,8.722208976745605
13499,,8.438882827758789
13599,,8.181927680969238
13699,,5.404257774353027
13799,,5.688704013824463
13899,,9.123759269714355
13999,,8.660841941833496
14099,,9.172971725463867
14199,,8.401286125183105
14299,,8.19018268585205
14399,,7.0699663162231445
14499,,4.8905348777771
14599,,9.11808967590332
14699,,8.858388900756836
14799,,6.320648670196533
14899,,8.194025993347168
14999,,5.975380897521973
15099,,6.383425712585449
15199,,6.015397548675537
15299,,8.757563591003418
15399,,8.554502487182617
15499,,8.834568977355957
15599,,8.62311840057373
15699,,6.391170501708984
15799,,7.057993412017822
15899,,9.770527839660645
15999,,8.689068794250488
16099,,8.627589225769043
16199,,7.892704963684082
16299,,7.111685276031494
16399,,7.710080146789551
16499,,6.105497360229492
16599,,9.62430477142334
16699,,9.188825607299805
16799,,8.060992240905762
16899,,6.483834266662598
16999,,6.109786033630371
17099,,7.619444847106934
17199,,6.093646049499512
17299,,9.54659366607666
17399,,8.992142677307129
17499,,8.136920928955078
17599,,8.084054946899414
17699,,6.643183708190918
17799,,7.22945499420166
17899,,6.091851234436035
17999,,8.696649551391602
18099,,8.878984451293945
18199,,8.24032974243164
18299,,5.921113967895508
18399,,6.928640365600586
18499,,7.052083969116211
18599,,5.745520114898682
18699,,8.839509010314941
18799,,8.657505989074707
18899,,8.160609245300293
18999,,7.301037311553955
19099,,6.963563442230225
19199,,6.568058490753174
19299,,5.872889995574951
19399,,8.603873252868652
19499,,8.522144317626953
19599,,7.947499752044678
19699,,8.144241333007812
19799,,7.368817329406738
19899,,5.572971820831299
19999,,6.115447044372559
20099,,8.746770858764648
20199,,8.804771423339844
20299,,7.90231990814209
20399,,7.622988224029541
20499,,6.774753570556641
20599,,5.679981231689453
20699,,5.108667850494385
20799,,8.675326347351074
20899,,8.571544647216797
20999,,8.124557495117188
21099,,7.463773727416992
21199,,7.207676887512207
21299,,4.773261070251465
21399,,5.083120346069336
