step,train/loss_epoch,train/loss_step
99,,22.10755729675293
199,,20.709930419921875
299,,19.350210189819336
399,,18.32781219482422
499,,14.165414810180664
599,,14.151728630065918
699,,16.878124237060547
799,,15.673582077026367
899,,14.14707088470459
999,,13.577888488769531
1099,,13.331205368041992
1199,,12.209183692932127
1299,,9.85768985748291
1399,,13.971420288085938
1499,,13.376688957214355
1599,,12.452899932861328
1699,,9.339192390441896
1799,,9.532808303833008
1899,,11.021100044250488
1999,,9.196588516235352
2099,,12.226308822631836
2199,,12.057558059692385
2299,,11.59507179260254
2399,,11.198199272155762
2499,,9.25908088684082
2599,,9.389321327209473
2699,,7.941798210144043
2799,,11.792006492614746
2899,,11.362188339233398
2999,,11.414302825927734
3099,,7.562204360961914
3199,,9.054844856262209
3299,,8.760176658630371
3399,,7.531243801116943
3499,,11.665990829467772
3599,,11.008042335510254
3699,,10.219242095947266
3799,,8.895028114318848
3899,,8.189038276672363
3999,,8.84163761138916
4099,,7.4709272384643555
4199,,10.96133518218994
4299,,10.484457015991213
4399,,8.7093505859375
4499,,9.720351219177246
4599,,9.59172821044922
4699,,7.178476333618164
4799,,7.000149250030518
4899,,10.0933837890625
4999,,9.82156467437744
5099,,9.481328964233398
5199,,9.3313570022583
5299,,8.074336051940918
5399,,7.079092502593994
5499,,6.304053783416748
5599,,10.340547561645508
5699,,10.239912033081056
5799,,9.482912063598633
5899,,8.269012451171875
5999,,8.85218620300293
6099,,6.317372798919678
6199,,6.141598701477051
6299,,10.608192443847656
6399,,9.816200256347656
6499,,9.438055992126465
6599,,9.32619571685791
6699,,8.859151840209961
6799,,7.649130821228027
6899,,5.487267971038818
6999,,9.40247917175293
7099,,9.582216262817385
7199,,6.864917755126953
7299,,9.14185619354248
7399,,6.517905235290527
7499,,7.4008469581604
7599,,6.081360816955566
7699,,9.422261238098145
7799,,9.681052207946776
7899,,8.963339805603027
7999,,9.492711067199709
8099,,7.224157333374023
8199,,8.008279800415039
8299,,10.439079284667969
8399,,9.238144874572754
8499,,9.40539836883545
8599,,9.03662395477295
8699,,8.051762580871582
8799,,7.980447292327881
8899,,7.0042338371276855
8999,,10.548490524291992
9099,,9.797039031982422
9199,,9.074865341186523
9299,,7.001546859741211
9399,,7.1007609367370605
9499,,8.524822235107422
9599,,7.236745834350586
9699,,10.199090957641602
9799,,9.461821556091309
9899,,9.248089790344238
9999,,9.04373550415039
10099,,7.599563121795654
10199,,7.660384178161621
10299,,6.86568021774292
10399,,9.454233169555664
10499,,9.545133590698242
10599,,8.753182411193848
10699,,6.539862155914307
10799,,7.4008564949035645
10899,,7.721839427947998
10999,,6.570518493652344
11099,,9.556788444519045
11199,,9.25904369354248
11299,,8.761378288269043
11399,,7.718615055084228
11499,,7.081024646759033
11599,,6.956955909729004
11699,,6.136345386505127
11799,,9.591141700744627
11899,,9.26483154296875
11999,,8.316205024719238
12099,,8.691780090332031
12199,,8.929526329040527
