epoch,step,test/loss,test/ndcg@10,test/ndcg@5,test/recall@10,test/recall@5,train/loss_epoch,train/loss_step,val/loss,val/ndcg@10,val/ndcg@5,val/recall@10,val/recall@5
0,99,,,,,,,22.10755729675293,,,,,
0,199,,,,,,,20.709930419921875,,,,,
0,299,,,,,,,19.350210189819336,,,,,
0,399,,,,,,,18.32781219482422,,,,,
0,499,,,,,,,14.165414810180664,,,,,
0,599,,,,,,,14.151728630065918,,,,,
0,699,,,,,,,16.878124237060547,,,,,
0,799,,,,,,,15.673582077026367,,,,,
0,899,,,,,,,14.14707088470459,,,,,
0,999,,,,,,,13.577888488769531,,,,,
0,999,,,,,,,,13.579442024230957,0.017293080687522888,0.014382027089595795,0.03224075585603714,0.023163260892033577
0,1099,,,,,,,13.331205368041992,,,,,
0,1199,,,,,,,12.209183692932129,,,,,
0,1299,,,,,,,9.85768985748291,,,,,
0,1399,,,,,,,13.971420288085938,,,,,
0,1499,,,,,,,13.376688957214355,,,,,
0,1599,,,,,,,12.452899932861328,,,,,
0,1699,,,,,,,9.339192390441895,,,,,
0,1799,,,,,,,9.532808303833008,,,,,
0,1899,,,,,,,11.021100044250488,,,,,
0,1999,,,,,,,9.196588516235352,,,,,
0,1999,,,,,,,,11.603875160217285,0.02077673189342022,0.01638370007276535,0.03957429528236389,0.02598041482269764
0,2099,,,,,,,12.226308822631836,,,,,
0,2199,,,,,,,12.057558059692383,,,,,
0,2299,,,,,,,11.595071792602539,,,,,
0,2399,,,,,,,11.198199272155762,,,,,
0,2499,,,,,,,9.25908088684082,,,,,
0,2599,,,,,,,9.389321327209473,,,,,
0,2699,,,,,,,7.941798210144043,,,,,
0,2799,,,,,,,11.792006492614746,,,,,
0,2899,,,,,,,11.362188339233398,,,,,
0,2999,,,,,,,11.414302825927734,,,,,
0,2999,,,,,,,,10.317255020141602,0.025623248890042305,0.02049666829407215,0.048651792109012604,0.032866787165403366
0,3099,,,,,,,7.562204360961914,,,,,
0,3199,,,,,,,9.054844856262207,,,,,
0,3299,,,,,,,8.760176658630371,,,,,
0,3399,,,,,,,7.531243801116943,,,,,
0,3499,,,,,,,11.665990829467773,,,,,
0,3599,,,,,,,11.008042335510254,,,,,
0,3699,,,,,,,10.219242095947266,,,,,
0,3799,,,,,,,8.895028114318848,,,,,
0,3899,,,,,,,8.189038276672363,,,,,
0,3999,,,,,,,8.84163761138916,,,,,
0,3999,,,,,,,,10.043319702148438,0.027099628001451492,0.021357575431466103,0.052407994866371155,0.034655459225177765
0,4099,,,,,,,7.4709272384643555,,,,,
0,4199,,,,,,,10.961335182189941,,,,,
0,4299,,,,,,,10.484457015991211,,,,,
0,4399,,,,,,,8.7093505859375,,,,,
0,4499,,,,,,,9.720351219177246,,,,,
0,4599,,,,,,,9.591728210449219,,,,,
0,4699,,,,,,,7.178476333618164,,,,,
0,4799,,,,,,,7.000149250030518,,,,,
0,4899,,,,,,,10.0933837890625,,,,,
0,4999,,,,,,,9.821564674377441,,,,,
0,4999,,,,,,,,9.724498748779297,0.027569178491830826,0.021617243066430092,0.052229128777980804,0.03380583971738815
0,5099,,,,,,,9.481328964233398,,,,,
0,5199,,,,,,,9.3313570022583,,,,,
0,5299,,,,,,,8.074336051940918,,,,,
0,5399,,,,,,,7.079092502593994,,,,,
0,5499,,,,,,,6.304053783416748,,,,,
0,5599,,,,,,,10.340547561645508,,,,,
0,5699,,,,,,,10.239912033081055,,,,,
0,5799,,,,,,,9.482912063598633,,,,,
0,5899,,,,,,,8.269012451171875,,,,,
0,5999,,,,,,,8.85218620300293,,,,,
0,5999,,,,,,,,9.623800277709961,0.032763902097940445,0.02509818598628044,0.06430264562368393,0.040602780878543854
0,6099,,,,,,,6.317372798919678,,,,,
0,6199,,,,,,,6.141598701477051,,,,,
0,6299,,,,,,,10.608192443847656,,,,,
0,6399,,,,,,,9.816200256347656,,,,,
0,6499,,,,,,,9.438055992126465,,,,,
0,6599,,,,,,,9.32619571685791,,,,,
0,6699,,,,,,,8.859151840209961,,,,,
0,6799,,,,,,,7.649130821228027,,,,,
0,6899,,,,,,,5.487267971038818,,,,,
0,6999,,,,,,,9.40247917175293,,,,,
0,6999,,,,,,,,9.421884536743164,0.03272833302617073,0.026175804436206818,0.06184322386980057,0.041452400386333466
0,7099,,,,,,,9.582216262817383,,,,,
0,7199,,,,,,,6.864917755126953,,,,,
0,7299,,,,,,,9.14185619354248,,,,,
0,7399,,,,,,,6.517905235290527,,,,,
0,7499,,,,,,,7.4008469581604,,,,,
0,7599,,,,,,,6.081360816955566,,,,,
0,7699,,,,,,,9.422261238098145,,,,,
0,7799,,,,,,,9.681052207946777,,,,,
0,7899,,,,,,,8.963339805603027,,,,,
0,7999,,,,,,,9.492711067199707,,,,,
0,7999,,,,,,,,9.358804702758789,0.03529686480760574,0.028488218784332275,0.06550999730825424,0.04440370202064514
0,8099,,,,,,,7.224157333374023,,,,,
0,8199,,,,,,,8.008279800415039,,,,,
0,8299,,,,,,,10.439079284667969,,,,,
0,8399,,,,,,,9.238144874572754,,,,,
0,8499,,,,,,,9.40539836883545,,,,,
0,8599,,,,,,,9.03662395477295,,,,,
0,8699,,,,,,,8.051762580871582,,,,,
0,8799,,,,,,,7.980447292327881,,,,,
0,8899,,,,,,,7.0042338371276855,,,,,
0,8999,,,,,,,10.548490524291992,,,,,
0,8999,,,,,,,,9.711864471435547,0.03481569513678551,0.027876663953065872,0.06488396227359772,0.04350936785340309
0,9099,,,,,,,9.797039031982422,,,,,
0,9199,,,,,,,9.074865341186523,,,,,
0,9299,,,,,,,7.001546859741211,,,,,
0,9399,,,,,,,7.1007609367370605,,,,,
0,9499,,,,,,,8.524822235107422,,,,,
0,9599,,,,,,,7.236745834350586,,,,,
0,9699,,,,,,,10.199090957641602,,,,,
0,9799,,,,,,,9.461821556091309,,,,,
0,9899,,,,,,,9.248089790344238,,,,,
0,9999,,,,,,,9.04373550415039,,,,,
0,9999,,,,,,,,9.216842651367188,0.03853170946240425,0.03132832050323486,0.07007110118865967,0.04789160564541817
0,10099,,,,,,,7.599563121795654,,,,,
0,10199,,,,,,,7.660384178161621,,,,,
0,10299,,,,,,,6.86568021774292,,,,,
0,10399,,,,,,,9.454233169555664,,,,,
0,10499,,,,,,,9.545133590698242,,,,,
0,10599,,,,,,,8.753182411193848,,,,,
0,10699,,,,,,,6.539862155914307,,,,,
0,10799,,,,,,,7.4008564949035645,,,,,
0,10899,,,,,,,7.721839427947998,,,,,
0,10999,,,,,,,6.570518493652344,,,,,
0,10999,,,,,,,,9.372037887573242,0.038004256784915924,0.030311347916722298,0.07056298106908798,0.04672897234559059
0,11099,,,,,,,9.556788444519043,,,,,
0,11199,,,,,,,9.25904369354248,,,,,
0,11299,,,,,,,8.761378288269043,,,,,
0,11399,,,,,,,7.7186150550842285,,,,,
0,11499,,,,,,,7.081024646759033,,,,,
0,11599,,,,,,,6.956955909729004,,,,,
0,11699,,,,,,,6.136345386505127,,,,,
0,11799,,,,,,,9.591141700744629,,,,,
0,11899,,,,,,,9.26483154296875,,,,,
0,11999,,,,,,,8.316205024719238,,,,,
0,11999,,,,,,,,9.12692642211914,0.0379968024790287,0.03082096576690674,0.06957921385765076,0.04717613756656647
0,12099,,,,,,,8.691780090332031,,,,,
0,12199,,,,,,,8.929526329040527,,,,,
0,12299,,,,,,,6.078726291656494,,,,,
0,12399,,,,,,,6.260169506072998,,,,,
0,12499,,,,,,,9.415290832519531,,,,,
0,12599,,,,,,,8.98437786102295,,,,,
0,12699,,,,,,,8.104256629943848,,,,,
0,12799,,,,,,,8.616804122924805,,,,,
0,12899,,,,,,,7.252071380615234,,,,,
0,12999,,,,,,,6.729045391082764,,,,,
0,12999,,,,,,,,9.275357246398926,0.039554204791784286,0.03197401389479637,0.0726199522614479,0.049188390374183655
0,13099,,,,,,,5.793889999389648,,,,,
0,13199,,,,,,,8.766247749328613,,,,,
0,13299,,,,,,,9.088516235351562,,,,,
0,13399,,,,,,,8.136241912841797,,,,,
0,13499,,,,,,,7.927372455596924,,,,,
0,13599,,,,,,,8.404754638671875,,,,,
0,13699,,,,,,,5.649092674255371,,,,,
0,13799,,,,,,,5.440956115722656,,,,,
0,13899,,,,,,,9.391494750976562,,,,,
0,13999,,,,,,,9.011507987976074,,,,,
0,13999,,,,,,,,9.030105590820312,0.038872670382261276,0.03184305503964424,0.06935562938451767,0.047757457941770554
0,14099,,,,,,,8.978374481201172,,,,,
0,14199,,,,,,,8.918328285217285,,,,,
0,14299,,,,,,,8.03231143951416,,,,,
0,14399,,,,,,,7.165849208831787,,,,,
0,14499,,,,,,,4.794232368469238,,,,,
0,14599,,,,,,,8.979276657104492,,,,,
0,14699,,,,,,,8.719721794128418,,,,,
0,14799,,,,,,,6.487275123596191,,,,,
0,14899,,,,,,,8.238700866699219,,,,,
0,14999,,,,,,,5.80596923828125,,,,,
0,14999,,,,,,,,9.14116382598877,0.04010474681854248,0.0329020656645298,0.07279881834983826,0.05048517510294914
0,15099,,,,,,,6.188844203948975,,,,,
0,15199,,,,,,,5.476160526275635,,,,,
0,15299,,,,,,,8.72430419921875,,,,,
0,15399,,,,,,,8.60577392578125,,,,,
0,15499,,,,,,,7.981706142425537,,,,,
0,15599,,,,,,,8.17497444152832,,,,,
0,15699,,,,,,,6.569334983825684,,,,,
0,15799,,,,,,,6.971601963043213,,,,,
0,15899,,,,,,,9.760817527770996,,,,,
0,15999,,,,,,,8.998025894165039,,,,,
0,15999,,,,,,,,9.025586128234863,0.04051246494054794,0.03309423103928566,0.07302240282297134,0.050082724541425705
0,16099,,,,,,,8.178182601928711,,,,,
0,16199,,,,,,,8.018278121948242,,,,,
0,16299,,,,,,,7.449361801147461,,,,,
0,16399,,,,,,,7.572906970977783,,,,,
0,16499,,,,,,,6.644011497497559,,,,,
0,16599,,,,,,,9.669172286987305,,,,,
0,16699,,,,,,,8.846085548400879,,,,,
0,16799,,,,,,,8.219030380249023,,,,,
0,16899,,,,,,,6.8239827156066895,,,,,
0,16999,,,,,,,6.016170501708984,,,,,
0,16999,,,,,,,,9.024689674377441,0.04361376538872719,0.0364825613796711,0.07718105614185333,0.05500156432390213
0,17099,,,,,,,7.77255392074585,,,,,
0,17199,,,,,,,6.466105937957764,,,,,
0,17299,,,,,,,9.484654426574707,,,,,
0,17399,,,,,,,9.03101921081543,,,,,
0,17499,,,,,,,8.288955688476562,,,,,
0,17599,,,,,,,7.816959857940674,,,,,
0,17699,,,,,,,7.16969108581543,,,,,
0,17799,,,,,,,7.14583158493042,,,,,
0,17899,,,,,,,5.989886283874512,,,,,
0,17999,,,,,,,8.918992042541504,,,,,
0,17999,,,,,,,,9.356613159179688,0.042161718010902405,0.03507937863469124,0.07414031773805618,0.052229128777980804
0,18099,,,,,,,8.848846435546875,,,,,
0,18199,,,,,,,8.362842559814453,,,,,
0,18299,,,,,,,5.973484039306641,,,,,
0,18399,,,,,,,6.929628372192383,,,,,
0,18499,,,,,,,6.861694812774658,,,,,
